;Risk Off;Risk On;BTC
14/09/2020;169.0864737;2166.482306;10,322.52
15/09/2020;171.8496733;2271.207674;10,662.72
16/09/2020;172.8417986;2306.59181;10,779.38
17/09/2020;174.1339944;2367.630499;10,968.32
18/09/2020;174.2250115;2353.60556;10,936.29
19/09/2020;174.4146431;2344.816354;10,920.11
20/09/2020;175.416853;2395.038093;11,073.78
21/09/2020;175.004847;2338.261884;10,921.22
22/09/2020;172.2281948;2182.913123;10,455.38
23/09/2020;173.1116869;2198.486497;10,519.84
24/09/2020;170.9312401;2108.53573;10,233.30
25/09/2020;175.2760565;2261.411528;10,739.04
26/09/2020;175.9234398;2231.335106;10,683.63
27/09/2020;176.6513338;2246.305114;10,742.03
28/09/2020;177.1858049;2246.752922;10,758.82
29/09/2020;177.6013281;2229.112426;10,727.38
30/09/2020;177.9695087;2270.728521;10,841.14
01/10/2020;177.5903491;2246.749351;10,772.35
02/10/2020;176.5835771;2190.167786;10,606.62
03/10/2020;176.3493833;2177.86095;10,570.11
04/10/2020;176.2544306;2173.040115;10,555.71
05/10/2020;176.953013;2210.170087;10,665.62
06/10/2020;177.661775;2245.956948;10,772.64
07/10/2020;176.4907571;2187.060896;10,596.37
08/10/2020;176.9610006;2210.728271;10,667.19
09/10/2020;178.5350771;2289.227648;10,902.53
10/10/2020;179.6897743;2346.368225;11,074.10
11/10/2020;181.2874583;2421.80819;11,302.85
12/10/2020;181.828406;2446.495146;11,378.26
13/10/2020;182.9906336;2502.938398;11,548.40
14/10/2020;182.2604958;2464.736668;11,434.97
15/10/2020;182.1732507;2458.367912;11,417.11
16/10/2020;182.7759721;2486.482927;11,502.58
17/10/2020;181.7595457;2430.921147;11,338.99
18/10/2020;181.9961717;2437.878302;11,362.80
19/10/2020;182.9466869;2478.876399;11,489.62
20/10/2020;184.7206099;2563.56198;11,745.81
21/10/2020;186.0686784;2623.291955;11,929.46
22/10/2020;190.6189666;2950.222115;12,848.49
23/10/2020;191.3973173;3002.711586;12,997.50
24/10/2020;191.2685946;2985.89301;12,953.43
25/10/2020;192.2974218;3039.974163;13,113.87
26/10/2020;192.0422204;3012.974554;13,041.64
27/10/2020;192.3467382;3025.432862;13,080.66
28/10/2020;194.6390032;3245.378486;13,675.52
29/10/2020;193.056294;3104.212388;13,290.33
30/10/2020;193.9208752;3170.6318;13,475.22
31/10/2020;194.4996978;3216.899377;13,603.30
01/11/2020;195.3735899;3291.179709;13,807.23
02/11/2020;195.5842982;3259.02813;13,736.90
03/11/2020;197.1108538;3180.34574;13,595.56
04/11/2020;198.3251169;3332.980347;13,996.92
05/11/2020;198.9603957;3380.267743;14,129.15
06/11/2020;200.1366414;3984.113733;15,606.47
07/11/2020;200.1939094;3988.621718;15,618.97
08/11/2020;199.0332931;3688.156429;14,866.36
09/11/2020;199.890395;3942.656526;15,500.00
10/11/2020;199.6949963;3869.671292;15,319.82
11/11/2020;199.7508324;3868.730889;15,319.28
12/11/2020;200.2337391;4035.143222;15,731.24
13/11/2020;200.682679;4263.403625;16,289.81
14/11/2020;200.7733162;4279.107169;16,330.06
15/11/2020;200.6500884;4185.147392;16,102.01
16/11/2020;200.6085487;4137.396697;15,986.75
17/11/2020;200.9789252;4449.487148;16,743.05
18/11/2020;201.2042811;4840.010188;17,682.17
19/11/2020;201.2419688;4890.8537;17,804.69
20/11/2020;201.2648548;4896.4174;17,818.67
21/11/2020;201.3617236;5249.202015;18,663.78
22/11/2020;201.368843;5267.043368;18,706.59
23/11/2020;201.3688434;5173.25234;18,482.69
24/11/2020;201.3758637;5127.320163;18,373.26
25/11/2020;201.3963597;5452.543557;19,150.25
26/11/2020;201.3885342;5284.304118;18,748.39
27/11/2020;201.1305936;4602.823908;17,113.72
28/11/2020;201.1545531;4597.443685;17,101.60
29/11/2020;201.2809559;4865.509996;17,745.38
30/11/2020;201.3383706;5051.394421;18,190.87
01/12/2020;201.3896046;5668.011521;19,664.41
02/12/2020;201.3575555;5314.950065;18,820.61
03/12/2020;201.3805324;5479.815506;19,214.87
04/12/2020;201.3913465;5586.681712;19,470.31
05/12/2020;201.3681722;5278.10165;18,732.97
06/12/2020;201.388449;5437.724032;19,114.63
07/12/2020;201.3967725;5538.858565;19,356.31
08/12/2020;201.3969534;5465.909793;19,182.18
09/12/2020;201.374522;5113.815247;18,340.98
10/12/2020;201.388918;5211.537018;18,574.70
11/12/2020;201.3857717;5094.347218;18,294.85
12/12/2020;201.384092;4996.727814;18,061.76
13/12/2020;201.4019985;5311.314976;18,813.28
14/12/2020;201.4061296;5454.861722;19,156.08
15/12/2020;201.4075066;5509.581717;19,286.75
16/12/2020;201.4083558;5570.662522;19,432.59
17/12/2020;201.4089675;6382.54416;21,370.72
18/12/2020;201.4090033;6976.77748;22,789.27
19/12/2020;201.4090049;7085.481618;23,048.76
20/12/2020;201.4090052;7423.959072;23,856.77
21/12/2020;201.4090052;7286.465479;23,528.55
22/12/2020;201.4090052;7038.838338;22,937.42
23/12/2020;201.4090052;7382.11704;23,756.89
24/12/2020;201.4090052;7193.770721;23,307.27
25/12/2020;201.4090052;7361.483664;23,707.63
26/12/2020;201.4090052;7764.272097;24,669.16
27/12/2020;201.4090052;8522.0275;26,478.07
28/12/2020;201.4090052;8502.250453;26,430.86
29/12/2020;201.4090052;8757.149815;27,039.35
30/12/2020;201.4090052;8837.518233;27,231.20
31/12/2020;201.4090052;9513.380777;28,844.61
01/01/2021;201.7702323;9613.770135;29,022.67
02/01/2021;202.4905045;9815.909719;29,380.69
03/01/2021;207.1959712;11336.3756;32,022.68
04/01/2021;209.3494538;12062.59051;33,277.84
05/01/2021;207.1133627;11194.80746;31,802.15
06/01/2021;210.8015188;12479.05247;34,013.17
07/01/2021;214.856419;14022.40806;36,643.28
08/01/2021;218.0070715;15570.39419;39,215.65
09/01/2021;219.8168421;16513.76514;40,775.40
10/01/2021;219.4513321;16264.06446;40,370.68
11/01/2021;216.8160393;15042.0177;38,329.34
12/01/2021;212.1196165;13245.5074;35,269.51
13/01/2021;209.6420685;12335.46436;33,712.47
14/01/2021;214.300742;14479.56791;37,296.55
15/01/2021;216.45292;15531.57833;39,045.52
16/01/2021;213.4070296;14135.0889;36,710.32
17/01/2021;212.8579632;13809.40581;36,177.26
18/01/2021;212.7899225;13741.82755;36,069.94
19/01/2021;213.5956487;14049.64936;36,594.30
20/01/2021;213.2745371;13837.80641;36,250.15
21/01/2021;212.2874799;13399.82421;35,515.48
22/01/2021;204.6995874;10794.84139;31,022.95
23/01/2021;207.7504274;11945.90364;32,986.44
24/01/2021;206.3357484;11385.97865;32,036.28
25/01/2021;206.7100053;11486.91633;32,216.10
26/01/2021;207.4296484;11587.22585;32,419.71
27/01/2021;207.8641718;11712.43491;32,640.64
28/01/2021;203.8982767;10394.68817;30,358.93
29/01/2021;208.8462188;12240.3511;33,511.29
30/01/2021;210.1204419;12612.12847;34,166.15
31/01/2021;210.6169005;12709.89679;34,349.92
01/02/2021;208.7616206;12011.1991;33,157.83
02/02/2021;209.5074644;12248.02565;33,570.27
03/02/2021;212.6779665;13434.5914;35,596.15
04/02/2021;215.3917026;14613.93735;37,578.37
05/02/2021;214.9078803;14340.50591;37,129.20
06/02/2021;216.231385;14882.34785;38,045.41
07/02/2021;218.0832891;15649.95704;39,341.73
08/02/2021;217.8087407;15439.50002;39,003.01
09/02/2021;222.7943502;19899.83296;46,121.93
10/02/2021;223.2632381;20158.83644;46,548.16
11/02/2021;222.3476499;19232.41155;45,078.13
12/02/2021;224.1874949;21002.16475;47,892.84
13/02/2021;224.1111921;20763.26959;47,525.21
14/02/2021;224.0648621;20556.63103;47,208.63
15/02/2021;225.3841993;21563.70023;48,829.83
16/02/2021;225.2549189;21095.14963;48,110.24
17/02/2021;225.8986305;21744.25186;49,140.38
18/02/2021;227.1495308;23719.81884;52,224.94
19/02/2021;227.0918374;23343.34567;51,650.07
20/02/2021;228.2356307;26040.24427;55,820.50
21/02/2021;228.3451614;26062.32393;55,861.82
22/02/2021;228.7424815;27124.61403;57,500.72
23/02/2021;228.0149515;24818.25614;53,952.15
24/02/2021;225.9211792;21360.67432;48,560.49
25/02/2021;226.6516953;21990.31757;49,567.35
26/02/2021;225.8378628;20710.02531;47,568.13
27/02/2021;225.2621522;19855.71895;46,231.77
28/02/2021;225.2199972;19595.67115;45,834.51
01/03/2021;225.2201719;19282.30845;45,359.46
02/03/2021;227.2224412;22007.62103;49,634.45
03/03/2021;226.8408759;21148.51252;48,304.71
04/03/2021;227.9760582;22668.60258;50,690.47
05/03/2021;227.3640068;21234.67961;48,472.80
06/03/2021;227.7297594;21433.77535;48,800.82
07/03/2021;228.0427167;21530.93639;48,970.52
08/03/2021;228.7916784;22891.29024;51,086.47
09/03/2021;229.1372578;23535.91642;52,088.48
10/03/2021;229.5102324;25266.74192;54,739.14
11/03/2021;229.6611082;26167.8573;56,116.04
12/03/2021;229.7872792;27303.85033;57,847.25
13/03/2021;229.8258284;26963.89676;57,334.64
14/03/2021;229.8967798;29568.80447;61,288.79
15/03/2021;229.9034684;28656.11091;59,905.62
16/03/2021;229.8739229;26161.15688;56,121.12
17/03/2021;229.8977957;26410.24105;56,500.45
18/03/2021;229.9157296;27849.10526;58,683.07
19/03/2021;229.916938;27221.35791;57,731.48
20/03/2021;229.9206283;27509.20375;58,168.12
21/03/2021;229.9223073;27561.738;58,247.88
22/03/2021;229.9228745;27034.04286;57,447.93
23/03/2021;229.9231164;25058.58852;54,453.14
24/03/2021;229.9235825;25131.43833;54,563.61
25/03/2021;229.9235921;23833.163;52,595.41
26/03/2021;229.9236672;23141.68324;51,547.12
27/03/2021;229.9237133;25299.13869;54,817.86
28/03/2021;229.9237134;26091.9952;56,019.84
29/03/2021;229.9237134;25889.62272;55,713.04
30/03/2021;229.9237134;27115.33524;57,571.23
31/03/2021;229.9237134;27849.70599;58,684.55
01/04/2021;230.0395778;27937.83833;58,792.19
02/04/2021;230.1154006;27954.07375;58,818.98
03/04/2021;230.3292887;28129.90253;59,031.53
04/04/2021;228.7475313;26661.39709;57,282.39
05/04/2021;229.6474983;27425.37191;58,202.20
06/04/2021;230.1938072;27884.66759;58,755.85
07/04/2021;229.5721338;27322.382;58,084.07
08/04/2021;227.8339957;25808.1959;56,266.83
09/04/2021;229.4753628;27219.52764;57,963.34
10/04/2021;229.9215588;27249.4035;58,051.76
11/04/2021;231.7446096;28546.94245;59,651.56
12/04/2021;232.1165304;28768.94215;59,932.93
13/04/2021;232.1841359;28735.13462;59,905.94
14/04/2021;236.1794632;31610.7073;63,445.64
15/04/2021;235.5772709;31136.83537;62,869.50
16/04/2021;236.0718011;31420.19256;63,231.16
17/04/2021;234.1781919;30074.01096;61,571.11
18/04/2021;232.6794311;29030.9957;60,280.88
19/04/2021;228.0017433;25904.35369;56,389.56
20/04/2021;227.2786611;25430.62281;55,798.14
21/04/2021;228.0657156;25977.1027;56,474.37
22/04/2021;224.9941043;24025.22277;54,025.80
23/04/2021;222.3503492;22310.83609;51,882.06
24/04/2021;221.0390849;21589.70813;50,954.91
25/04/2021;219.6105054;21122.13479;50,279.95
26/04/2021;217.9541596;20057.6093;48,946.94
27/04/2021;224.6355608;23990.39559;53,943.35
28/04/2021;226.0287369;24850.1635;55,027.03
29/04/2021;225.6776972;24665.22981;54,787.38
30/04/2021;224.0196813;23707.8774;53,567.08
01/05/2021;229.7146899;26979.94155;57,741.44
02/05/2021;229.8896949;27074.67245;57,863.59
03/05/2021;228.0071507;26077.41704;56,572.60
04/05/2021;228.9624553;26598.02284;57,243.04
05/05/2021;223.9077494;23870.46536;53,724.11
06/05/2021;229.1409402;26670.34979;57,342.03
07/05/2021;227.9410827;26042.47869;56,527.35
08/05/2021;229.1201071;26671.96447;57,341.07
09/05/2021;231.2028533;27743.73781;58,736.13
10/05/2021;230.5339343;27399.84927;58,288.43
11/05/2021;226.8951171;25576.52917;55,902.93
12/05/2021;227.9534556;26121.41427;56,612.10
13/05/2021;219.8913735;21745.26653;50,972.36
14/05/2021;217.7594433;20481.39326;49,368.61
15/05/2021;218.2424117;21019.66291;49,997.40
16/05/2021;214.8196793;18634.95405;47,047.96
17/05/2021;213.5475863;17815.77818;46,022.50
18/05/2021;211.3463142;15681.10745;43,492.40
19/05/2021;210.7186981;15090.30998;42,789.81
20/05/2021;208.4815414;10476.07491;37,642.52
21/05/2021;210.2327383;13260.11283;40,799.40
22/05/2021;208.5467138;10023.83372;37,174.33
23/05/2021;208.6584958;10455.49757;37,643.42
24/05/2021;207.8004897;7836.304456;34,774.21
25/05/2021;209.4316319;11298.59181;38,630.41
26/05/2021;209.0315425;11004.77364;38,269.77
27/05/2021;209.373355;11841.357;39,194.86
28/05/2021;208.9562014;11242.70788;38,510.86
29/05/2021;207.9336938;8600.799095;35,596.72
30/05/2021;207.6524025;7766.55533;34,681.82
31/05/2021;207.830031;8665.981096;35,652.17
01/06/2021;208.2882014;10186.72654;37,312.97
02/06/2021;208.002806;9602.874869;36,661.38
03/06/2021;208.22915;10503.73427;37,639.46
04/06/2021;208.7359149;11885.61762;39,160.15
05/06/2021;207.9035047;9826.541624;36,884.37
06/06/2021;207.5160017;8473.765933;35,409.57
07/06/2021;207.5066055;8770.102576;35,720.60
08/06/2021;207.1943777;6913.844359;33,724.91
09/06/2021;207.1379036;6683.54841;33,475.05
10/06/2021;207.8210658;10300.2603;37,372.99
11/06/2021;207.601469;9807.722814;36,826.00
12/06/2021;207.5931941;10149.8152;37,185.39
13/06/2021;207.2484706;8752.551802;35,669.17
14/06/2021;207.8905855;11765.21908;38,925.42
15/06/2021;208.2807357;13170.22487;40,455.60
16/06/2021;208.0399542;13008.67429;40,254.65
17/06/2021;207.4310983;11194.59473;38,265.54
18/06/2021;207.2764818;10978.99265;38,018.64
19/06/2021;207.0363791;8821.080801;35,714.31
20/06/2021;207.0005324;8675.149276;35,555.98
21/06/2021;206.9783944;8719.557153;35,599.94
22/06/2021;206.9445921;5036.687872;31,715.16
23/06/2021;206.944138;5681.542759;32,394.56
24/06/2021;206.9441874;6835.560463;33,610.50
25/06/2021;206.9438817;7830.683598;34,658.97
26/06/2021;206.9431142;5006.82221;31,683.50
27/06/2021;206.9431131;5203.446014;31,890.68
28/06/2021;206.9431131;7686.05959;34,506.49
29/06/2021;206.9431131;7562.392138;34,376.19
30/06/2021;206.9431131;9040.667034;35,933.78
01/07/2021;205.9544786;8646.947954;35,065.47
02/07/2021;204.1224355;7941.84323;33,505.08
03/07/2021;204.46322;8066.769334;33,782.95
04/07/2021;205.4520611;8428.76288;34,588.22
05/07/2021;206.4385984;8771.789664;35,355.61
06/07/2021;204.6818411;8122.031084;33,911.75
07/07/2021;204.9550109;8216.884084;34,123.98
08/07/2021;204.7318089;8129.843625;33,931.62
09/07/2021;203.3437315;7630.978443;32,819.66
10/07/2021;204.7228084;8121.815004;33,914.88
11/07/2021;204.3480666;7985.254818;33,610.95
12/07/2021;205.219177;8273.000126;34,258.44
13/07/2021;203.7516936;7771.944889;33,135.24
14/07/2021;203.098225;7552.298503;32,641.98
15/07/2021;203.2950323;7622.350594;32,798.28
16/07/2021;201.8240823;7137.855577;31,707.69
17/07/2021;201.4485553;7027.475668;31,455.72
18/07/2021;201.5561387;7069.184975;31,547.95
19/07/2021;201.6206981;7146.7471;31,707.70
20/07/2021;200.2990255;6789.754936;30,883.47
21/07/2021;198.5001941;6306.391171;29,766.66
22/07/2021;202.0842357;7333.779555;32,119.66
23/07/2021;202.2794344;7419.497914;32,306.96
24/07/2021;203.9542677;7916.239612;33,439.60
25/07/2021;205.1576012;8229.636722;34,166.91
26/07/2021;206.7555341;8639.363071;35,119.94
27/07/2021;210.5760943;9642.253062;37,444.78
28/07/2021;213.4536607;10362.75597;39,126.54
29/07/2021;214.8317937;10711.45488;39,939.19
30/07/2021;215.1589538;10771.114;40,086.16
31/07/2021;217.9097963;11508.09401;41,789.67
01/08/2021;218.0274721;11504.78837;41,793.31
02/08/2021;215.1479635;10712.62518;39,968.97
03/08/2021;214.1570655;10421.41432;39,304.19
04/08/2021;212.5483147;9980.794035;38,288.83
05/08/2021;215.2161374;10611.50047;39,773.91
06/08/2021;217.2384088;11110.72839;40,941.65
07/08/2021;220.417257;11902.07354;42,790.36
08/08/2021;222.9979599;12641.97777;44,484.90
09/08/2021;223.2846671;12371.52998;43,972.30
10/08/2021;226.544327;13383.07056;46,265.64
11/08/2021;225.6009287;13033.39552;45,488.79
12/08/2021;226.1868508;13102.16183;45,676.33
13/08/2021;225.0373725;12513.0619;44,405.75
14/08/2021;229.4163547;13988.12976;47,717.49
15/08/2021;228.8350841;13715.00254;47,124.21
16/08/2021;229.1998133;13673.9948;47,074.37
17/08/2021;227.8548581;13184.47069;45,984.72
18/08/2021;226.4281456;12607.45869;44,714.10
19/08/2021;226.9792827;12704.27747;44,954.36
20/08/2021;229.4968905;13445.9087;46,646.86
21/08/2021;233.7856387;14563.76345;49,240.84
22/08/2021;233.7956327;14477.48923;49,070.24
23/08/2021;234.3514963;14600.67289;49,363.32
24/08/2021;234.7994044;14695.60752;49,590.88
25/08/2021;233.9983123;13892.82142;47,925.86
26/08/2021;235.261781;14379.26515;49,002.32
27/08/2021;233.9105732;13526.56594;47,190.34
28/08/2021;235.9276705;14373.40234;49,048.48
29/08/2021;236.0678015;14268.65669;48,852.47
30/08/2021;236.4132181;14301.81088;48,948.35
31/08/2021;234.8332423;13453.76759;47,125.77
01/09/2021;235.139683;13487.41511;47,219.24
02/09/2021;236.7559022;14156.11307;48,688.54
03/09/2021;237.4888589;14466.7763;49,369.59
04/09/2021;238.1571173;14684.61326;49,860.53
05/09/2021;238.3433788;14706.18538;49,919.58
06/09/2021;239.2995438;15584.23984;51,747.64
07/09/2021;239.7528961;16013.73626;52,640.59
08/09/2021;235.350316;13294.63643;46,854.40
09/09/2021;234.7840444;12984.05003;46,187.98
10/09/2021;235.4003855;13088.35157;46,448.77
11/09/2021;233.2997881;12333.03155;44,765.28
12/09/2021;234.1738618;12462.56255;45,098.59
13/09/2021;235.9242921;12930.53485;46,180.61
14/09/2021;234.6832556;12386.43647;44,991.52
15/09/2021;237.3635933;13291.33045;47,022.62
16/09/2021;238.5270974;13816.41536;48,167.19
17/09/2021;238.5128569;13630.93544;47,797.33
18/09/2021;238.3929249;13342.55916;47,213.79
19/09/2021;239.3436518;13799.27404;48,204.01
20/09/2021;239.2056672;13309.41035;47,218.47
21/09/2021;233.4034686;11367.5709;42,855.51
22/09/2021;227.2880689;10462.82677;40,526.49
23/09/2021;235.52951;11638.01568;43,577.57
24/09/2021;237.9786289;12176.95793;44,861.30
25/09/2021;235.4296846;11252.79167;42,803.31
26/09/2021;236.1470995;11187.2159;42,735.27
27/09/2021;237.7499468;11316.46616;43,131.29
28/09/2021;237.5580631;11005.58416;42,496.79
29/09/2021;235.4187686;10458.50492;41,223.79
30/09/2021;238.7421631;10429.13619;41,453.95
01/10/2021;242.3454307;11442.89992;43,781.55
02/10/2021;247.9638815;13359.35889;48,078.13
03/10/2021;247.7115491;13226.63121;47,792.44
04/10/2021;248.4075155;13402.6192;48,202.62
05/10/2021;249.918387;13882.99534;49,288.50
06/10/2021;252.7885661;14899.57356;51,558.05
07/10/2021;256.6721204;16673.02501;55,419.80
08/10/2021;255.0404436;15931.86997;53,805.16
09/10/2021;255.5139663;15975.77657;53,933.53
10/10/2021;256.7512609;16463.83485;55,010.92
11/10/2021;256.5324912;16317.59003;54,701.28
12/10/2021;259.054375;17509.56988;57,289.19
13/10/2021;258.636353;16977.86854;56,196.18
14/10/2021;259.8254484;17505.92905;57,348.89
15/10/2021;259.9750814;17517.07585;57,384.04
16/10/2021;262.9507914;19430.96683;61,446.08
17/10/2021;262.8010109;19178.87248;60,932.06
18/10/2021;263.2990378;19423.87455;61,462.22
19/10/2021;263.8838508;19657.37502;61,977.06
20/10/2021;265.6004201;20746.63295;64,290.90
21/10/2021;266.6153983;21593.3496;66,061.80
22/10/2021;264.2359239;19841.6653;62,373.89
23/10/2021;263.1405947;19072.91728;60,750.97
24/10/2021;263.7774568;19296.23436;61,250.08
25/10/2021;263.6539686;19108.09359;60,865.45
26/10/2021;265.3098383;20125.72871;63,031.67
27/10/2021;263.5547728;18875.20123;60,393.98
28/10/2021;262.126922;18016.45838;58,563.34
29/10/2021;263.7432239;18952.80491;60,564.57
30/10/2021;265.1498126;19729.75078;62,230.81
31/10/2021;264.9499475;19492.99289;61,742.92
01/11/2021;264.9382297;19337.55056;61,432.97
02/11/2021;264.8439281;19170.15361;61,092.10
03/11/2021;266.1515289;20085.47616;63,024.75
04/11/2021;266.2453292;20046.77829;62,955.98
05/11/2021;265.4269141;19296.5395;61,393.89
06/11/2021;265.320354;19105.94166;61,005.84
07/11/2021;267.0459778;19256.58892;61,455.05
08/11/2021;268.0671207;20011.39817;63,043.83
09/11/2021;269.7181455;22202.47493;67,541.76
10/11/2021;269.7923569;21974.73612;67,095.59
11/11/2021;268.8750136;20837.6504;64,756.08
12/11/2021;269.1066496;20931.61313;64,962.93
13/11/2021;268.8985097;20495.92603;64,078.97
14/11/2021;269.2792143;20639.71625;64,397.79
15/11/2021;269.6736612;20941.7107;65,032.23
16/11/2021;269.2413844;20317.18563;63,753.50
17/11/2021;267.2879619;18676.1559;60,322.50
18/11/2021;267.3588522;18588.43212;60,154.31
19/11/2021;264.6493289;17016.08187;56,794.16
20/11/2021;266.7756534;17537.01673;58,014.07
21/11/2021;268.4252633;18338.14926;59,749.47
22/11/2021;268.5529491;17971.87787;59,032.62
23/11/2021;266.5649109;16725.80863;56,383.57
24/11/2021;267.9802905;17297.31391;57,642.27
25/11/2021;267.7656907;17054.88677;57,141.83
26/11/2021;269.1091428;17935.52135;59,008.66
27/11/2021;263.9990133;15538.2465;53,800.62
28/11/2021;265.2666795;15903.14658;54,635.88
29/11/2021;267.6663388;17112.93427;57,248.57
30/11/2021;268.5581315;17412.17566;57,920.71
01/12/2021;268.9205138;16981.88969;57,097.01
02/12/2021;269.1633784;17013.34367;57,180.61
03/12/2021;268.9289245;16722.83561;56,582.89
04/12/2021;266.2987875;15372.87569;53,671.62
05/12/2021;259.2321052;13411.35144;49,159.74
06/12/2021;260.430503;13443.2101;49,327.09
07/12/2021;262.8921665;13943.66672;50,535.43
08/12/2021;263.2500332;13947.68132;50,574.47
09/12/2021;263.4760073;13900.66716;50,500.65
10/12/2021;258.4917844;12828.86731;47,937.82
11/12/2021;257.8512847;12604.96513;47,437.23
12/12/2021;262.1676533;13364.64671;49,321.77
13/12/2021;264.0351824;13693.04722;50,136.57
14/12/2021;256.6543194;12329.23869;46,785.33
15/12/2021;261.1239931;12892.43666;48,292.68
16/12/2021;262.6779675;13095.2266;48,830.62
17/12/2021;260.3908563;12607.86447;47,663.47
18/12/2021;257.1294952;12081.63252;46,334.48
19/12/2021;259.3373661;12272.18573;46,904.87
20/12/2021;259.8070778;12237.35378;46,876.43
21/12/2021;260.7435572;12235.86151;46,954.76
22/12/2021;266.2456187;13065.89579;49,082.06
23/12/2021;266.0412762;12878.60606;48,692.10
24/12/2021;269.689416;13736.07537;50,712.97
25/12/2021;270.3442756;13743.12507;50,783.83
26/12/2021;270.7314229;13628.90941;50,590.45
27/12/2021;271.4356316;13702.73297;50,798.31
28/12/2021;271.9311634;13680.11596;50,796.38
29/12/2021;268.6016505;12254.00795;47,673.04
30/12/2021;266.1160315;11757.42011;46,470.32
31/12/2021;271.2744692;11850.15413;47,102.46
01/01/2022;269.9961214;11529.9672;46,355.12
02/01/2022;272.1021558;12044.21411;47,560.01
03/01/2022;271.7602871;11954.76815;47,352.56
04/01/2022;270.1987652;11570.58267;46,453.43
05/01/2022;269.233663;11337.27953;45,905.96
06/01/2022;265.0618678;10324.51951;43,530.94
07/01/2022;264.3369361;10161.98028;43,144.97
08/01/2022;261.1922141;9478.114101;41,512.78
09/01/2022;261.6720377;9601.573003;41,799.81
10/01/2022;261.7474244;9641.895824;41,886.50
11/01/2022;261.5762353;9614.380724;41,816.95
12/01/2022;263.3217993;10016.74228;42,768.18
13/01/2022;265.5605751;10519.13102;43,961.03
14/01/2022;263.0542786;9957.326193;42,626.87
15/01/2022;263.9102103;10159.32775;43,102.65
16/01/2022;263.9781583;10208.70069;43,206.67
17/01/2022;263.8722554;10194.30011;43,168.86
18/01/2022;261.8626263;9800.272123;42,211.27
19/01/2022;262.2065879;9895.92102;42,431.23
20/01/2022;260.8279592;9632.359151;41,787.72
21/01/2022;258.8323344;9200.483176;40,756.13
22/01/2022;252.5776056;7328.349166;36,492.29
23/01/2022;250.5987549;6662.128599;34,996.39
24/01/2022;252.306663;7228.869065;36,271.05
25/01/2022;252.6450517;7409.649221;36,659.73
26/01/2022;252.3632916;7569.309356;36,952.59
27/01/2022;252.0495464;7519.233697;36,825.82
28/01/2022;251.9490738;7622.296038;37,021.94
29/01/2022;253.0184466;7951.392037;37,768.85
30/01/2022;253.4475501;8093.37618;38,088.29
31/01/2022;253.1825457;8052.229362;37,983.51
01/02/2022;253.90002;8261.98134;38,462.67
02/02/2022;254.1473235;8414.848948;38,787.96
03/02/2022;250.650042;7638.984395;36,942.33
04/02/2022;250.7139733;7694.215625;37,057.65
05/02/2022;258.8104117;9364.350046;41,079.91
06/02/2022;259.5964869;9545.70135;41,508.58
07/02/2022;261.3110982;9898.303088;42,358.23
08/02/2022;264.5251777;10528.10752;43,888.98
09/02/2022;265.102454;10643.00088;44,167.44
10/02/2022;265.537175;10743.57441;44,405.07
11/02/2022;263.6474552;10428.26343;43,614.34
12/02/2022;260.4631787;9934.885949;42,357.32
13/02/2022;259.862219;9868.626076;42,173.46
14/02/2022;259.8022991;9882.38076;42,195.59
15/02/2022;260.725903;10068.73944;42,646.16
16/02/2022;265.3162328;10806.97922;44,511.91
17/02/2022;264.1189194;10634.77397;44,065.71
18/02/2022;256.5165193;9228.127886;40,610.02
19/02/2022;255.2640451;8998.153267;40,044.22
20/02/2022;255.0124063;9035.141014;40,095.89
21/02/2022;252.1511549;8383.127456;38,551.62
22/02/2022;249.6932296;7759.121113;37,098.04
23/02/2022;251.2962951;8244.855022;38,202.59
24/02/2022;249.8321963;7858.829211;37,308.27
25/02/2022;251.2293096;8288.634753;38,283.79
26/02/2022;252.9536257;8736.579962;39,323.77
27/02/2022;251.974354;8644.917694;39,056.58
28/02/2022;249.6188353;8047.526525;37,664.78
01/03/2022;262.1859991;10273.18652;43,179.25
02/03/2022;264.9235717;10734.8467;44,334.46
03/03/2022;263.9232461;10602.50348;43,984.58
04/03/2022;260.1807152;10015.37684;42,492.77
05/03/2022;253.2320162;8615.052965;39,106.41
06/03/2022;253.5189229;8742.134148;39,383.88
07/03/2022;251.43849;8337.637569;38,399.34
08/03/2022;250.7973225;8238.544561;38,146.73
09/03/2022;251.4308669;8502.064596;38,725.48
10/03/2022;258.3605898;9841.610036;41,989.40
11/03/2022;252.9338126;8817.188477;39,482.26
12/03/2022;251.4822279;8550.079171;38,825.36
13/03/2022;251.373825;8618.092974;38,951.13
14/03/2022;249.2568623;8135.558571;37,808.32
15/03/2022;252.097671;8937.629938;39,649.05
16/03/2022;251.1984403;8829.872942;39,356.81
17/03/2022;254.5497924;9561.455463;41,101.77
18/03/2022;253.8423746;9524.253784;40,966.42
19/03/2022;255.5040548;9884.22706;41,826.12
20/03/2022;256.0322977;10045.83148;42,193.16
21/03/2022;253.2489633;9715.361051;41,294.72
22/03/2022;252.1348604;9648.153521;41,064.43
23/03/2022;254.426768;10211.56375;42,383.17
24/03/2022;254.7653217;10373.39596;42,734.20
25/03/2022;258.3761646;10839.77482;43,974.59
26/03/2022;259.2012149;10991.12919;44,347.03
27/03/2022;259.2478561;11076.08247;44,519.93
28/03/2022;269.7717422;11752.14112;46,777.21
